Root,Display Seq,Level,Program,Programs,Product,Subject,Language,Grade Numbers,Pearsonbu,Asset Id,Parent Asset Id,External Id,Parent Descriptor,Descriptor,Index Code,Name,Tier Type,Tier Subtype,Sco Type,Search Title,Title In Sequence,Contenttype,Filetype,Mediatype,Hide From Student,Protected,Teacher Only,Download Restrictions,Planning,Rendersize,Mobileplatforms,Remediationtype,Testtype,Question Bank Type,English Id,Pacing,Materials,Contrib Source,Description Text,Skills,Thumbnail,Externalsource,Filename,Cutscore,Keywords,Url,Rubric Url,Activity Or SCO,Ch Lesson,Learning Model,Legacy Id,Legacy Other,Legacy Program,Notes,SCO Category,State Notes,Template01,Template02,Template03,Template04,Template05,Template06,Template07,Topic,2x Thumbnail,Grid Thumbnail,2x Grid Thumbnail,Reviewer Category,Instruction,Lexile,Guided Reading,DRA,Reading Maturity Metric,Quantile,Comprehension Skills,Text Features,Genres,Content Areas,ISBN,Author,playerTarget,Discussion Prompt,Counts Toward Mastery,Adaptive Type,Recommendable,Book Id,Pages,Featured Resources,Asset(s) to link,Thumbnail to link,Grid Thumbnail to link,Version Country,State Code,Version District,Version Statement,Content Category
"false","40",,"California Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI20_CAG1_L543975108","5118be9c-9ab2-45a1-8279-d73fe2d10d95","9a250991-7144-4826-8c60-9c18f7e17faa","California Elevate Science Grade 1:Light:Topic Close: Light",,,,,"Quest Findings: Help Send a Message","Quest Findings: Help Send a Message","Activity/Exercise","TinCanSCO","Interactive Media","false","true","false","Stream/View","No",,,"Remediation",,,"SCI20_CAG1_L543975108",,,"Pearson","This activity provides students with the opportunity to synthesize and reflect on the findings of their Quest by creating and sending a secret code to a partner.","SCI20_CAG1\SCI.264|SCI20_CAG1\SCI.1166|SCI20_CAG1\SCI.529|SCI20_CAG1\SCI.2116|SCI20_CAG1\SCI.1773|SCI20_CAG1\SCI.573|SCI20_CAG1\SCI.2580|SCI20_CAG1\SCI.3678|SCI20_CAG1\SCI.99|SCI20_CAG1\SCI.1765|SCI20_CAG1\SCI.584|SCI20_CAG1\SCI.222|SCI20_CAG1\SCI.2535|SCI20_CAG1\SCI.2561|SCI20_CAG1\SCI.196|SCI20_CAG1\SCI.74|SCI20_CAG1\SCI.347|SCI20_CAG1\SCI.126|SCI20_CAG1\SCI.1731|SCI20_CAG1\SCI.632","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e8530631-72a0-44f9-8dfa-202ecec571c3","DCAT","Quest Findings: Help Send a Message",,"quest|findings|synthesize|demonstrate|real-world|real world|explore|solution|solve|problem|problem-based|problem based|problem-based learning|problem based learning|quest|finding|findings|light|lights|message|messages|game designer|laser tag|game|code|codes|video game|shadow|shadows|object|objects|darkness|campfire|campsite|sun|lamp|flashlight|candle|matter|opaque|transparent|translucent|material|materials|light engineer|reflect|reflects|shiny|mirror|mirrors|water|metal|glass|lake|trees|sky|laser tag|windshield|communicate|communication|headlights|theater|theaters|mood","http://dcat.pearson.com/dcatweb/object/downloadPIF/A0604306.zip",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e8530631-72a0-44f9-8dfa-202ecec571c3",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA","CA",,,
"false","50",,"California Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI20_CAG1_L543975122","5118be9c-9ab2-45a1-8279-d73fe2d10d95","709e227f-6086-4ae6-af2b-d647ad0296de","California Elevate Science Grade 1:Light:Topic Close: Light",,,,,"eText: Career Connection: Game Designer","eText: Career Connection: Game Designer","Reference Material","URL","Realize Reader Selection","false","false","false","Stream/View","No",,,"Remediation",,,"SCI20_CAG1_L543975122",,,"Pearson","This links to the Career Feature in the student eText.",,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/94ab05f2-2dd4-440f-a9d9-2f48c6d7389e","URL","eText: Career Connection: Game Designer",,"eText|reading|narrative|student edition|pages|career|careers|game designer|plan|build|test|game|games|video games|light|lights","http://pearson.com/",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/94ab05f2-2dd4-440f-a9d9-2f48c6d7389e",,,,,,,,,,,,,,,,"realize",,"false",,"YES","48P72PVUIOL","146",,,,,"USA","CA",,,
"false","60",,"California Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI20_CAG1_L543975134","5118be9c-9ab2-45a1-8279-d73fe2d10d95","38820cf0-a0c8-4a6b-ad61-9e66b52472c1","California Elevate Science Grade 1:Light:Topic Close: Light",,,,,"eText Test: Light","eText Test: Light","Reference Material","URL","Realize Reader Selection","false","false","false","Stream/View","No",,,"Remediation",,"Test","SCI20_CAG1_L543975134",,,"Pearson","This links to this topic assessment in the student eText.","SCI20_CAG1\SCI.264|SCI20_CAG1\SCI.1166|SCI20_CAG1\SCI.529|SCI20_CAG1\SCI.2116|SCI20_CAG1\SCI.1773|SCI20_CAG1\SCI.573|SCI20_CAG1\SCI.2580|SCI20_CAG1\SCI.3678|SCI20_CAG1\SCI.99|SCI20_CAG1\SCI.1765|SCI20_CAG1\SCI.584|SCI20_CAG1\SCI.2535|SCI20_CAG1\SCI.222|SCI20_CAG1\SCI.2561|SCI20_CAG1\SCI.196|SCI20_CAG1\SCI.74|SCI20_CAG1\SCI.347|SCI20_CAG1\SCI.126|SCI20_CAG1\SCI.1731|SCI20_CAG1\SCI.632","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/20b30af0-5a12-427d-a3a0-d943c416a168","URL","eText Test: Light",,"eText|reading|narrative|student edition|pages|assessment|light|lights|message|messages|game designer|laser tag|game|code|codes|video game|shadow|shadows|object|objects|darkness|campfire|campsite|sun|lamp|flashlight|candle|matter|opaque|transparent|translucent|material|materials|light engineer|reflect|reflects|shiny|mirror|mirrors|water|metal|glass|lake|trees|sky|laser tag|windshield|communicate|communication|headlights|theater|theaters|mood","http://pearson.com/",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/20b30af0-5a12-427d-a3a0-d943c416a168",,,,,,,,,,,,,,,,"testnav",,"true",,"YES","48P72PVUIOL","147|148|149|150|151",,,,,"USA","CA",,,
"false","70",,"California Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI20_CAG1_L543975146","5118be9c-9ab2-45a1-8279-d73fe2d10d95","a8209519-2f54-4eff-87de-7cbb1b79a27c","California Elevate Science Grade 1:Light:Topic Close: Light",,,,,"Test: Light","Test: Light","Assessment","Test","Test","true","false","false","Stream/View","No",,,"Remediation","Test","Test","SCI20_CAG1_L543975146",,,"Pearson","This online test assesses mastery of concepts presented in the topic.","SCI20_CAG1\SCI.839|SCI20_CAG1\SCI.177|SCI20_CAG1\SCI.2817|SCI20_CAG1\SCI.4250|SCI20_CAG1\SCI.4352|SCI20_CAG1\SCI.4350|SCI20_CAG1\SCI.350|SCI20_CAG1\SCI.4280|SCI20_CAG1\SCI.2816|SCI20_CAG1\SCI.264|SCI20_CAG1\SCI.1166|SCI20_CAG1\SCI.2936|SCI20_CAG1\SCI.529|SCI20_CAG1\SCI.1718|SCI20_CAG1\SCI.2116|SCI20_CAG1\SCI.1773|SCI20_CAG1\SCI.4354|SCI20_CAG1\SCI.573|SCI20_CAG1\SCI.2580|SCI20_CAG1\SCI.3678|SCI20_CAG1\SCI.99|SCI20_CAG1\SCI.1765|SCI20_CAG1\SCI.584|SCI20_CAG1\SCI.2535|SCI20_CAG1\SCI.722|SCI20_CAG1\SCI.1233|SCI20_CAG1\SCI.3098|SCI20_CAG1\SCI.222|SCI20_CAG1\SCI.1102|SCI20_CAG1\SCI.2561|SCI20_CAG1\SCI.196|SCI20_CAG1\SCI.501|SCI20_CAG1\SCI.74|SCI20_CAG1\SCI.3408|SCI20_CAG1\SCI.347|SCI20_CAG1\SCI.1215|SCI20_CAG1\SCI.126|SCI20_CAG1\SCI.3231|SCI20_CAG1\SCI.1731|SCI20_CAG1\SCI.874|SCI20_CAG1\SCI.632","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/673f1cd5-8008-4a16-8731-f4a0acf6e9f6","Alfresco - School","Test: Light",,"test|tests|assessment|assessments|summative|evaluate|demonstrate|light|lights|message|messages|game designer|laser tag|game|code|codes|video game|shadow|shadows|object|objects|darkness|campfire|campsite|sun|lamp|flashlight|candle|matter|opaque|transparent|translucent|material|materials|light engineer|reflect|reflects|shiny|mirror|mirrors|water|metal|glass|lake|trees|sky|laser tag|windshield|communicate|communication|headlights|theater|theaters|mood","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/1d3a3c74-aefa-4cd5-8324-0b63c46d469f",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/673f1cd5-8008-4a16-8731-f4a0acf6e9f6",,,,,,,,,,,,,,,,"testnav",,"true",,"YES",,,,,,,"USA","CA",,,
"false","10",,"California Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI20_CAG1_L543975161","a8209519-2f54-4eff-87de-7cbb1b79a27c","0a25815c-babb-4c5a-8e47-d98c485c3179","California Elevate Science Grade 1:Light:Topic Close: Light:Test: Light",,,,,"Test Teacher Support Container","Test Teacher Support Container","Sequence","Sequence","Teacher Support","true",,"true",,"No",,,,,,"SCI20_CAG1_L543975161",,,"Pearson",,,,,"Test Teacher Support Container",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA","CA",,,
"false","10",,"California Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI20_CAG1_L543975169","0a25815c-babb-4c5a-8e47-d98c485c3179","865e2aa7-9654-40ab-840e-854aeab18267","California Elevate Science Grade 1:Light:Topic Close: Light:Test: Light:Test Teacher Support Container",,,,,"Editable Test: Light","Editable Test: Light","Assessment","DOC/DOCX","Document","true","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI20_CAG1_L543975169",,,"Pearson","This is an editable and printable version of the topic test, which assesses mastery of concepts presented in the topic.","SCI20_CAG1\SCI.839|SCI20_CAG1\SCI.177|SCI20_CAG1\SCI.2817|SCI20_CAG1\SCI.4250|SCI20_CAG1\SCI.4352|SCI20_CAG1\SCI.4350|SCI20_CAG1\SCI.350|SCI20_CAG1\SCI.4280|SCI20_CAG1\SCI.2816|SCI20_CAG1\SCI.1166|SCI20_CAG1\SCI.264|SCI20_CAG1\SCI.2936|SCI20_CAG1\SCI.1718|SCI20_CAG1\SCI.2116|SCI20_CAG1\SCI.2580|SCI20_CAG1\SCI.4354|SCI20_CAG1\SCI.99|SCI20_CAG1\SCI.3484|SCI20_CAG1\SCI.584|SCI20_CAG1\SCI.222|SCI20_CAG1\SCI.2535|SCI20_CAG1\SCI.722|SCI20_CAG1\SCI.1233|SCI20_CAG1\SCI.3098|SCI20_CAG1\SCI.1102|SCI20_CAG1\SCI.2561|SCI20_CAG1\SCI.501|SCI20_CAG1\SCI.2392|SCI20_CAG1\SCI.3408|SCI20_CAG1\SCI.1339|SCI20_CAG1\SCI.1215|SCI20_CAG1\SCI.3231|SCI20_CAG1\SCI.1731|SCI20_CAG1\SCI.874|SCI20_CAG1\SCI.632","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/673f1cd5-8008-4a16-8731-f4a0acf6e9f6","Alfresco - School","Editable Test: Light",,"test|tests|assessment|assessments|summative|evaluate|demonstrate|light|lights|message|messages|game designer|laser tag|game|code|codes|video game|shadow|shadows|object|objects|darkness|campfire|campsite|sun|lamp|flashlight|candle|matter|opaque|transparent|translucent|material|materials|light engineer|reflect|reflects|shiny|mirror|mirrors|water|metal|glass|lake|trees|sky|laser tag|windshield|communicate|communication|headlights|theater|theaters|mood","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/dd089d1a-43c8-438c-860c-73fc5ab12f2d",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/673f1cd5-8008-4a16-8731-f4a0acf6e9f6",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA","CA",,,
"false","20",,"California Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI20_CAG1_L543975179","0a25815c-babb-4c5a-8e47-d98c485c3179","9284d49a-b5f0-4691-81f7-ef83dfedb2ad","California Elevate Science Grade 1:Light:Topic Close: Light:Test: Light:Test Teacher Support Container",,,,,"Test Answer Key: Light","Test Answer Key: Light","Teacher Resources","DOC/DOCX","Document","true","false","true","Stream/View/Download","No",,,"Remediation",,,"SCI20_CAG1_L543975179",,,"Pearson",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c","Alfresco - School","Test Answer Key: Light",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/db8bd949-a448-4a5a-b2e5-506cf9a4ad0f",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA","CA",,,
"false","80",,"California Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI20_CAG1_L543975188","5118be9c-9ab2-45a1-8279-d73fe2d10d95","43e8ce37-e69b-4603-aaa9-2435313be965","California Elevate Science Grade 1:Light:Topic Close: Light",,,,,"uDemonstrate Lab eText: How can I change a transparent material?","uDemonstrate Lab eText: How can I change a transparent material?","Reference Material","URL","Realize Reader Selection","false","true","false","Stream/View","No",,,"Remediation",,,"SCI20_CAG1_L543975188",,,"Pearson","This links to the uDemonstrate Lab in the student eText.","SCI20_CAG1\SCI.264|SCI20_CAG1\SCI.1166|SCI20_CAG1\SCI.529|SCI20_CAG1\SCI.2116|SCI20_CAG1\SCI.1773|SCI20_CAG1\SCI.573|SCI20_CAG1\SCI.2580|SCI20_CAG1\SCI.3678|SCI20_CAG1\SCI.99|SCI20_CAG1\SCI.1765|SCI20_CAG1\SCI.584|SCI20_CAG1\SCI.2535|SCI20_CAG1\SCI.222|SCI20_CAG1\SCI.2561|SCI20_CAG1\SCI.196|SCI20_CAG1\SCI.74|SCI20_CAG1\SCI.347|SCI20_CAG1\SCI.126|SCI20_CAG1\SCI.1731|SCI20_CAG1\SCI.632","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/94ab05f2-2dd4-440f-a9d9-2f48c6d7389e","URL","uDemonstrate Lab eText: How can I change a transparent material?",,"eText|reading|narrative|student edition|pages|uDemonstrate|lab|labs|hands on|hands-on|light|lights|message|messages|game designer|laser tag|game|code|codes|video game|shadow|shadows|object|objects|darkness|campfire|campsite|sun|lamp|flashlight|candle|matter|opaque|transparent|translucent|material|materials|light engineer|reflect|reflects|shiny|mirror|mirrors|water|metal|glass|lake|trees|sky|laser tag|windshield|communicate|communication|headlights|theater|theaters|mood","http://pearson.com/",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/94ab05f2-2dd4-440f-a9d9-2f48c6d7389e",,,,,,,,,,,,,,,,"realize",,"false",,"YES","48P72PVUIOL","152",,,,,"USA","CA",,,
"false","90",,"California Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI20_CAG1_L543975200","5118be9c-9ab2-45a1-8279-d73fe2d10d95","e1fa1754-3932-467f-b216-7b4f72fa7f83","California Elevate Science Grade 1:Light:Topic Close: Light",,,,,"uDemonstrate Lab: How can I change a transparent material?","uDemonstrate Lab: How can I change a transparent material?","Lab","DOC/DOCX","Document","false","true","false","Stream/View/Download","No",,,"Remediation",,,"SCI20_CAG1_L543975200",,,"Pearson","This uDemonstrate Lab provides an opportunity for students to make a plan and observe its results. The purpose of this lab is to demonstrate how to change a material to make it less transparent.","SCI20_CAG1\SCI.264|SCI20_CAG1\SCI.1166|SCI20_CAG1\SCI.529|SCI20_CAG1\SCI.2116|SCI20_CAG1\SCI.1773|SCI20_CAG1\SCI.573|SCI20_CAG1\SCI.2580|SCI20_CAG1\SCI.3678|SCI20_CAG1\SCI.99|SCI20_CAG1\SCI.1765|SCI20_CAG1\SCI.584|SCI20_CAG1\SCI.2535|SCI20_CAG1\SCI.222|SCI20_CAG1\SCI.2561|SCI20_CAG1\SCI.196|SCI20_CAG1\SCI.74|SCI20_CAG1\SCI.347|SCI20_CAG1\SCI.126|SCI20_CAG1\SCI.1731|SCI20_CAG1\SCI.632","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","uDemonstrate Lab: How can I change a transparent material?",,"lab|labs|inquiry|investigate|investigation|uDemonstrate|lab|labs|hands on|hands-on|light|lights|message|messages|game designer|laser tag|game|code|codes|video game|shadow|shadows|object|objects|darkness|campfire|campsite|sun|lamp|flashlight|candle|matter|opaque|transparent|translucent|material|materials|light engineer|reflect|reflects|shiny|mirror|mirrors|water|metal|glass|lake|trees|sky|laser tag|windshield|communicate|communication|headlights|theater|theaters|mood","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/91f89ca1-2269-4bb5-8081-95c08bd7cf31",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA","CA",,,
"false","10",,"California Elevate Science Grade 1",,,"Science",,"K|1|2","Science",,,"SCI20_CAG1_L543975211","e1fa1754-3932-467f-b216-7b4f72fa7f83","a3d7b048-bdca-48b0-9661-435e97ed48b0","California Elevate Science Grade 1:Light:Topic Close: Light:uDemonstrate Lab: How can I change a transparent material?",,,,,"uDemonstrate Lab Teacher Support Container","uDemonstrate Lab Teacher Support Container","Sequence","Sequence","Teacher Support","true",,"true",,"No",,,,,,"SCI20_CAG1_L543975211",,,"Pearson",,,,,"uDemonstrate Lab Teacher Support Container",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA","CA",,,
"false","10",,"California Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI20_CAG1_L543975219","a3d7b048-bdca-48b0-9661-435e97ed48b0","06441c3c-d68b-40ff-863b-6cea6f0402d5","California Elevate Science Grade 1:Light:Topic Close: Light:uDemonstrate Lab: How can I change a transparent material?:uDemonstrate Lab Teacher Support Container",,,,,"uDemonstrate Lab Placemat: How can I change a transparent material?","uDemonstrate Lab Placemat: How can I change a transparent material?","Teacher Resources","PDF","Document","true","true","false","Stream/View/Download","No",,,"Remediation",,,"SCI20_CAG1_L543975219",,,"Pearson",,"SCI20_CAG1\SCI.264|SCI20_CAG1\SCI.1166|SCI20_CAG1\SCI.529|SCI20_CAG1\SCI.2116|SCI20_CAG1\SCI.1773|SCI20_CAG1\SCI.573|SCI20_CAG1\SCI.2580|SCI20_CAG1\SCI.3678|SCI20_CAG1\SCI.99|SCI20_CAG1\SCI.1765|SCI20_CAG1\SCI.584|SCI20_CAG1\SCI.2535|SCI20_CAG1\SCI.222|SCI20_CAG1\SCI.2561|SCI20_CAG1\SCI.196|SCI20_CAG1\SCI.74|SCI20_CAG1\SCI.347|SCI20_CAG1\SCI.126|SCI20_CAG1\SCI.1731|SCI20_CAG1\SCI.632","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","uDemonstrate Lab Placemat: How can I change a transparent material?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/16775722-481f-431b-a984-935757547ef3",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA","CA",,,
"false","20",,"California Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI20_CAG1_L543975234","a3d7b048-bdca-48b0-9661-435e97ed48b0","d45196d8-9bf1-40d6-bee6-e6c149ea0842","California Elevate Science Grade 1:Light:Topic Close: Light:uDemonstrate Lab: How can I change a transparent material?:uDemonstrate Lab Teacher Support Container",,,,,"uDemonstrate Lab Activity Card: How can I change a transparent material?","uDemonstrate Lab Activity Card: How can I change a transparent material?","Teacher Resources","PDF","Document","true","true","false","Stream/View/Download","No",,,"Remediation",,,"SCI20_CAG1_L543975234",,,"Pearson",,"SCI20_CAG1\SCI.264|SCI20_CAG1\SCI.1166|SCI20_CAG1\SCI.529|SCI20_CAG1\SCI.2116|SCI20_CAG1\SCI.1773|SCI20_CAG1\SCI.573|SCI20_CAG1\SCI.2580|SCI20_CAG1\SCI.3678|SCI20_CAG1\SCI.99|SCI20_CAG1\SCI.1765|SCI20_CAG1\SCI.584|SCI20_CAG1\SCI.2535|SCI20_CAG1\SCI.222|SCI20_CAG1\SCI.2561|SCI20_CAG1\SCI.196|SCI20_CAG1\SCI.74|SCI20_CAG1\SCI.347|SCI20_CAG1\SCI.126|SCI20_CAG1\SCI.1731|SCI20_CAG1\SCI.632","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","uDemonstrate Lab Activity Card: How can I change a transparent material?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/03a3d4cc-ab72-417f-80fc-5528cd45a264",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA","CA",,,
"false","30",,"California Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI20_CAG1_L543973694","a3d7b048-bdca-48b0-9661-435e97ed48b0","a4cec30f-a335-4402-91cd-fe79ed1f2e67","California Elevate Science Grade 1:Light:Topic Close: Light:uDemonstrate Lab: How can I change a transparent material?:uDemonstrate Lab Teacher Support Container",,,,,"Teacher Support: How can I change a transparent material?","Teacher Support: How can I change a transparent material?","Teacher Resources","DOC/DOCX","Document","true","false","true","Stream/View/Download","No",,,"Remediation",,,"SCI20_CAG1_L543973694",,,"Pearson",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c","Alfresco - School","Teacher Support: How can I change a transparent material?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/73567133-1462-4ae2-b16c-2b591b680e47",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA","CA",,,
"false","40",,"California Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI20_CAG1_L554012491","a3d7b048-bdca-48b0-9661-435e97ed48b0","25c5d2bf-44fa-43f9-ae6a-e20c362610f0","California Elevate Science Grade 1:Light:Topic Close: Light:uDemonstrate Lab: How can I change a transparent material?:uDemonstrate Lab Teacher Support Container",,,,,"uDemonstrate Rubric: How can I change a transparent material?","uDemonstrate Rubric: How can I change a transparent material?","Assessment","DOC/DOCX","Document","true","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI20_CAG1_L554012491",,,"Pearson","This rubric shows students how they will be evaluated as they complete the uDemonstrate Lab.",,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e768464d-fdc9-43c2-ad1b-18ee15039fe8","Alfresco - School","uDemonstrate Rubric: How can I change a transparent material?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/aa76ef70-7b40-4793-adfd-2dcd256e0ce5",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e768464d-fdc9-43c2-ad1b-18ee15039fe8",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA","CA",,,
"false","100",,"California Elevate Science Grade 1",,,"Science",,"K|1|2","Science",,,"SCI20_CAG1_L543975249","5118be9c-9ab2-45a1-8279-d73fe2d10d95","dd311f7f-77c6-4ff4-9f68-efc5d5183b00","California Elevate Science Grade 1:Light:Topic Close: Light",,,,,"Topic Close Level Teacher Support","Topic Close Level Teacher Support","Sequence","Sequence","Teacher Support","false",,"false",,"No",,,,,,"SCI20_CAG1_L543975249",,,"Pearson",,,,,"Topic Close Level Teacher Support",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA","CA",,,
"false","10",,"California Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI20_CAG1_L543975260","dd311f7f-77c6-4ff4-9f68-efc5d5183b00","49d12481-001c-40dd-8ecc-49efeaeb5787","California Elevate Science Grade 1:Light:Topic Close: Light:Topic Close Level Teacher Support",,,,,"Teacher eText: Light","Teacher eText: Light","Reference Material","URL","Link","true","true","true","Stream/View","No",,,"Remediation",,,"SCI20_CAG1_L543975260",,,"Pearson","This links to this topic in the teacher eText.",,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e30d7f0c-ee64-448d-aacb-0ca7cd906a1e","URL","Teacher eText: Light",,,"http://view.etext.home2.pearsoncmg.com/ebook/linktoebook16.do?platform=1099&bookid=1022451&pageid=168&languageid=1&defaultlanguageid=1",,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e30d7f0c-ee64-448d-aacb-0ca7cd906a1e",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA","CA",,,
